treat,age,hisp,black,married,educ,nodegr,re19,re20,re22
0,34,0,0,0,10.0,0,20141,21535,36962
0,30,0,0,1,12.0,1,52045,52034,40345
1,51,1,1,0,6.8,0,52678,52900,38200
1,36,0,0,0,11.0,0,46282,45893,44008
1,24,0,1,1,13.0,0,27997,25040,40889
0,57,1,1,0,10.8,0,42441,42084,45213
1,28,0,0,1,9.0,0,21861,21372,38627
1,20,0,0,1,7.0,1,58540,58321,34990
1,39,1,0,1,9.8,0,20286,19911,44351
0,56,0,0,1,7.0,0,35842,36734,38170
0,61,0,0,1,7.0,0,48010,46864,44029
0,63,1,0,0,7.8,0,44437,46301,39247
1,25,1,0,1,10.8,0,31572,30382,33142
1,50,0,0,1,10.0,0,38106,36423,44396
1,43,1,0,0,11.8,0,42343,40147,43627
1,46,0,0,1,13.0,0,53181,52663,42799
0,28,0,1,1,13.0,1,53449,54655,45756
0,63,0,0,1,10.0,0,50138,50049,45733
0,62,0,1,0,11.0,0,38726,38243,46187
0,33,0,0,1,7.0,0,34945,37797,41556
1,52,0,0,0,13.0,0,20645,21466,45733
1,52,0,0,0,10.0,0,37854,37843,52913
0,40,1,0,0,7.8,0,52803,52518,47678
0,31,0,1,1,11.0,0,25500,24381,42303
0,50,1,1,1,8.8,0,23567,22998,43517
0,26,0,0,1,7.0,0,22634,23166,42023
0,61,0,0,0,13.0,0,40359,39626,46594
1,55,0,0,0,10.0,0,51785,52877,42843
1,54,0,0,0,7.0,0,58119,56652,45677
0,23,1,1,1,9.8,1,29098,28237,41117
0,48,1,1,1,6.8,0,22400,23099,35907
1,37,0,0,1,10.0,0,50826,49817,42756
1,57,0,1,0,11.0,0,33142,32977,41632
0,63,0,1,1,11.0,0,41532,41017,41852
0,57,0,0,1,7.0,0,22085,21804,50342
0,37,1,0,0,10.8,1,47560,47287,43150
0,36,0,0,1,11.0,0,24415,24805,40315
0,51,1,1,1,10.8,0,24556,23995,48121
0,62,0,0,0,9.0,0,55810,56621,40956
0,34,1,1,1,11.8,0,55682,55579,37016
1,27,1,0,0,7.8,0,36156,34252,45992
1,55,0,0,0,13.0,0,36386,35951,42201
0,64,0,0,0,7.0,0,47835,49181,31174
0,19,0,0,1,8.0,0,34785,33514,41426
0,50,1,1,1,10.8,0,29327,29581,40570
1,21,0,0,1,7.0,0,25663,23107,37220
1,24,0,0,1,10.0,0,21606,19721,34954
0,34,0,1,1,8.0,0,42676,42290,43203
1,40,0,0,1,9.0,0,37607,36341,41788
1,45,0,0,0,7.0,0,56843,57739,38965
1,24,0,0,1,7.0,0,32848,33943,42011
0,30,0,0,1,9.0,0,33018,31692,34767
1,22,0,1,1,8.0,0,40670,39970,37844
0,21,1,0,1,12.8,0,53566,53406,39320
1,25,0,0,1,11.0,0,23856,25051,40164
1,54,0,0,0,12.0,0,44476,42404,44720
0,45,0,0,0,7.0,1,23630,23127,38240
1,47,0,1,1,9.0,0,57918,57682,39429
0,28,0,0,1,7.0,0,34853,33533,38071
1,50,0,0,0,13.0,0,41679,42738,43306
1,50,1,1,0,10.8,0,30875,30653,50089
1,64,0,1,0,9.0,0,30295,29388,42447
1,64,1,1,0,7.8,0,37198,38640,40495
0,43,0,0,0,10.0,0,40786,40182,41250
0,31,0,1,0,13.0,0,37264,36617,39237
1,43,1,1,1,8.8,0,58534,58834,42240
1,63,1,0,0,10.8,0,20793,20128,46678
0,20,1,1,1,8.8,0,46350,46726,44083
1,59,0,0,0,11.0,0,35155,35583,38817
0,19,1,0,1,6.8,1,35943,36216,39547
0,33,0,1,0,9.0,0,57578,59191,35123
1,19,0,0,1,12.0,0,44383,44808,44981
0,37,1,0,1,12.8,1,26620,26239,47923
0,33,1,1,1,11.8,1,37257,37007,40805
1,29,0,0,1,13.0,0,55910,55752,45931
0,35,0,0,1,12.0,0,44611,45348,41548
0,32,0,0,1,11.0,0,22949,24468,41538
0,53,0,1,1,11.0,0,24884,25334,41393
1,40,1,0,1,6.8,0,43096,41902,44716
1,40,0,1,1,8.0,0,35660,36294,45164
1,47,0,0,1,12.0,0,38716,36781,47753
1,54,0,0,0,11.0,0,48126,47779,43284
1,30,0,0,0,9.0,0,40180,41599,43306
1,61,0,0,0,7.0,0,25180,23449,48171
1,56,0,0,0,7.0,0,30749,30110,41616
0,28,0,0,0,11.0,0,42684,43052,40346
0,59,0,1,0,11.0,0,44783,45379,32380
1,37,1,0,0,12.8,1,57659,58916,44673
1,45,0,0,1,11.0,1,33593,33788,37517
0,64,1,0,0,7.8,0,32242,31902,45614
1,51,0,0,1,13.0,0,28234,29399,43262
0,36,0,0,1,13.0,0,30641,30238,46719
1,61,0,1,0,8.0,0,22438,25011,43312
0,40,1,0,1,12.8,1,57131,55579,39236
1,26,0,1,1,8.0,0,42421,41639,46040
0,34,1,0,1,7.8,0,22290,20288,40668
1,61,0,0,0,9.0,0,46088,45842,51865
0,40,0,0,0,12.0,0,50233,49599,47735
1,54,1,1,0,9.8,1,58106,59147,41070
0,20,0,0,1,12.0,1,57919,58671,38670
1,42,0,0,0,10.0,0,30549,30710,40644
1,62,1,0,0,8.8,0,25659,26152,52786
1,47,0,1,0,11.0,0,39528,39676,48919
1,38,0,1,0,11.0,0,24496,23214,36854
0,45,0,1,1,8.0,0,47434,48261,42725
0,54,0,0,1,8.0,0,58646,56618,42447
1,19,0,0,1,7.0,1,37470,37417,40755
1,56,0,0,0,9.0,0,53479,53403,40851
1,64,0,0,0,9.0,0,43280,43023,49728
0,53,0,0,0,9.0,0,55772,54752,40398
1,52,0,0,0,8.0,0,38501,38289,40625
1,36,0,0,1,8.0,0,23901,23803,36879
1,19,1,0,1,10.8,0,45780,47094,43908
0,54,0,0,0,10.0,0,26200,26409,46136
0,57,0,1,0,11.0,0,49010,49951,39937
0,61,0,1,0,9.0,0,36750,37371,37256
0,27,0,0,0,12.0,1,49073,48008,47634
1,34,1,0,1,6.8,0,45704,45192,43367
0,40,1,1,1,8.8,0,20318,19748,42196
0,62,0,0,0,11.0,0,24370,23285,47107
1,46,0,0,0,9.0,0,36862,36249,47441
0,28,0,0,1,9.0,0,31771,31088,37510
0,34,0,0,0,10.0,1,44973,45732,42234
1,64,1,1,0,7.8,0,52003,51221,51798
1,31,0,0,1,7.0,0,27673,27468,42709
1,50,0,1,0,7.0,0,31406,30208,46827
1,64,0,1,0,7.0,0,44663,43982,41495
0,63,0,1,1,13.0,0,36904,36204,45272
0,37,1,0,1,7.8,0,26299,27175,48072
1,45,1,0,1,7.8,0,25950,25996,34373
1,48,0,1,1,10.0,0,32988,33557,42236
1,38,0,0,1,10.0,1,40701,39440,43015
0,21,0,0,1,11.0,0,59768,57638,29235
0,38,0,1,1,7.0,0,22336,23500,41989
0,60,1,0,0,8.8,0,29818,28812,31935
1,53,0,0,0,8.0,0,58433,57555,40567
0,47,0,0,0,8.0,0,36166,34384,40535
1,60,1,1,0,11.8,0,39378,41209,45600
0,45,0,0,1,13.0,0,53390,53912,44079
1,55,0,0,0,12.0,0,52718,53311,50325
1,35,0,0,1,13.0,0,28490,27933,41330
1,38,1,0,0,6.8,0,35655,34572,44347
1,48,0,0,1,7.0,0,34910,34548,52015
0,41,0,0,1,12.0,0,46880,47573,45135
0,33,0,0,1,12.0,0,26118,26048,46419
1,57,0,0,0,8.0,0,55473,55074,37824
1,50,0,0,0,10.0,0,21895,19389,42687
1,27,1,1,0,8.8,0,28827,28415,36533
0,45,1,0,0,10.8,0,34103,35707,44386
0,35,0,1,1,12.0,0,30280,30382,41056
1,64,1,1,0,12.8,0,43080,42584,48869
0,51,0,0,0,8.0,0,51970,51444,48039
1,57,1,0,0,9.8,0,38145,39015,43831
1,27,0,0,1,8.0,0,39651,40011,47593
0,56,1,1,1,9.8,0,38020,37880,43615
1,46,1,0,0,12.8,0,46533,47652,47395
1,45,0,0,1,11.0,0,26888,24623,42386
1,59,0,1,0,9.0,0,51896,50902,38291
1,34,0,0,1,11.0,0,37885,36942,48549
0,54,0,0,0,12.0,0,41822,40411,40942
1,56,1,0,0,11.8,0,46770,44501,43656
1,33,0,1,0,8.0,0,26892,25583,39795
1,22,0,0,1,13.0,0,49940,49014,39447
0,34,0,1,1,8.0,0,50695,50323,34685
1,60,0,1,0,7.0,0,41202,42795,48295
1,34,0,0,1,7.0,0,48547,48451,41670
1,53,0,0,0,11.0,0,36218,36517,40243
0,47,0,0,1,10.0,0,29069,26987,43062
0,59,0,0,1,8.0,0,53142,53174,44179
1,38,1,0,1,6.8,0,28158,26854,39158
1,40,0,1,1,9.0,0,57325,58889,46844
0,20,0,0,1,13.0,0,24779,25108,45553
0,22,0,0,1,10.0,0,20638,19453,38922
1,22,0,1,1,7.0,1,33944,34472,42692
0,19,0,0,0,9.0,0,51594,51944,40871
1,32,1,0,1,6.8,0,48739,50692,39407
1,42,0,0,0,7.0,1,44846,43569,44127
1,42,0,1,0,10.0,0,53650,52746,48989
0,18,0,1,1,13.0,0,40933,40288,44626
0,23,0,1,0,7.0,1,47592,45746,43310
1,36,1,0,0,9.8,0,27525,25293,42436
1,39,0,1,1,12.0,0,50890,48815,41473
0,49,0,0,1,11.0,0,41607,43033,47545
1,34,0,1,1,11.0,0,22247,22425,37999
0,40,1,0,1,9.8,0,43601,43848,39783
1,36,0,0,0,10.0,0,53837,51649,41708
1,39,0,1,1,9.0,0,38497,38612,39410
0,27,0,0,1,12.0,0,58310,60953,43363
1,64,0,1,0,11.0,0,29865,29089,46497
0,62,0,1,0,11.0,0,31177,31124,45576
1,26,0,0,1,7.0,1,34474,33275,41319
1,59,0,1,0,8.0,0,38287,37916,44476
0,31,0,0,1,7.0,1,35949,37779,36225
1,20,0,1,1,9.0,0,27464,27409,41912
1,42,0,1,1,9.0,0,31770,31580,42193
0,36,0,0,1,11.0,1,53075,52740,43423
0,36,0,0,1,11.0,0,22395,21096,47199
0,53,0,0,0,8.0,0,46813,47018,37008
0,21,0,1,0,9.0,1,39251,38551,33868
0,45,1,0,0,11.8,0,37504,37797,39438
0,34,0,0,1,11.0,0,24148,24883,44134
1,62,0,0,0,12.0,0,26829,26606,40415
1,29,0,0,1,7.0,0,30539,30450,33614
0,41,0,0,0,9.0,0,53970,53124,43148
0,40,1,0,0,11.8,0,58881,57629,38225
1,48,0,0,0,13.0,0,51302,52057,45398
1,22,0,0,1,10.0,1,23551,22425,42997
1,23,0,0,0,12.0,0,43594,43415,43929
0,32,0,0,1,11.0,0,50427,52760,49084
0,34,0,1,1,10.0,0,36310,35124,38709
1,23,0,0,1,13.0,1,53441,53238,41223
0,43,0,0,0,12.0,0,48135,45206,36448
0,59,0,0,0,12.0,0,56087,53897,41445
1,52,0,0,0,10.0,0,25087,22507,45731
0,60,0,1,0,7.0,0,20784,21928,45897
1,40,0,0,0,13.0,0,33622,33188,43103
0,40,0,0,1,9.0,1,51152,51731,39727
1,33,0,0,0,10.0,1,25880,24344,40117
1,35,0,0,0,10.0,0,57252,56762,41304
0,52,0,0,1,11.0,0,28345,28697,43530
1,49,1,0,0,11.8,0,55530,55828,48883
0,46,0,0,0,8.0,0,46238,46974,42072
0,33,0,0,0,7.0,1,31649,30901,38524
1,63,1,0,0,9.8,0,45444,46933,51910
1,36,0,0,0,8.0,0,35568,36204,47399
0,59,1,0,1,7.8,0,34437,33491,45612
0,41,1,0,1,11.8,0,28772,28927,48476
0,22,0,0,0,7.0,0,48294,47281,42469
0,62,0,0,1,10.0,0,58832,58169,38770
1,40,0,1,0,7.0,0,20340,19949,41482
1,26,1,0,1,9.8,0,53147,54516,49329
1,51,0,0,1,11.0,0,24870,23984,44331
1,64,0,0,1,12.0,0,34489,34162,44733
0,20,0,0,1,8.0,1,29362,29737,37410
1,58,1,1,1,11.8,0,41809,41061,45935
0,58,0,0,0,11.0,0,44524,44020,45005
1,46,0,0,1,13.0,0,28322,27372,47098
0,47,0,0,0,9.0,0,43904,43615,46696
0,63,0,0,0,12.0,0,34655,34469,47693
0,36,0,0,1,11.0,0,36021,36461,47286
1,59,0,0,0,12.0,0,54809,54407,46050
0,53,0,0,0,11.0,0,53220,53821,42973
0,29,1,0,1,6.8,0,47504,47858,40433
1,47,0,1,0,10.0,0,56174,57119,42579
0,24,0,0,1,9.0,0,45550,44869,41183
0,44,1,0,0,8.8,0,34163,34207,45421
0,37,1,0,1,7.8,0,31033,31059,34963
1,55,0,0,1,8.0,0,39653,40163,38932
1,29,0,0,1,12.0,0,39238,40669,37706
1,55,1,1,0,12.8,0,51772,51023,39169
1,26,0,1,0,8.0,0,45346,47061,45510
0,19,1,0,1,11.8,0,22850,22701,40416
1,38,0,0,1,8.0,0,40347,39717,38855
1,52,1,0,0,12.8,0,52873,52534,44480
0,54,1,0,1,8.8,0,52949,52817,39702
1,60,0,0,0,12.0,0,53336,52655,45957
1,48,0,0,0,8.0,0,38882,40273,43939
0,40,1,1,1,11.8,0,36078,35751,41570
0,27,0,0,1,11.0,1,51455,52054,41064
1,50,0,0,0,7.0,0,47256,45923,43095
1,47,0,0,1,13.0,0,23949,22913,48210
0,62,0,0,1,8.0,0,37724,37053,46043
0,59,0,0,1,10.0,0,23382,24395,40498
0,28,0,0,0,9.0,1,53505,52047,37367
1,32,0,0,1,7.0,0,51225,50827,39769
0,40,0,0,0,7.0,0,58274,58476,44885
0,58,0,1,0,9.0,0,38482,35574,42362
1,51,0,0,1,13.0,0,37720,36527,44230
1,54,0,1,0,7.0,0,46776,46685,47261
0,51,0,0,0,7.0,0,47678,47846,43197
0,57,0,0,1,11.0,0,28024,29103,47071
1,52,0,0,1,10.0,0,43046,43108,38356
1,54,0,0,1,8.0,0,20809,21566,39260
1,61,0,0,0,11.0,0,41392,41388,49354
0,51,0,1,1,10.0,0,21582,20932,42688
0,31,1,1,1,10.8,0,43944,42678,43723
1,19,0,1,1,12.0,0,39422,40260,40325
0,26,1,0,0,9.8,0,23430,22814,35436
0,33,0,0,1,10.0,0,46472,46056,42897
1,63,0,1,0,9.0,0,52426,53362,51107
1,23,0,0,0,10.0,1,50239,51096,37519
1,48,0,0,0,7.0,0,33558,34519,38867
1,33,0,0,1,12.0,0,48500,47984,45242
1,24,0,0,1,13.0,1,28336,28979,35742
0,56,1,0,0,7.8,0,24960,25510,45376
1,44,1,1,0,6.8,0,37628,37991,45801
1,20,1,0,1,11.8,0,31042,31187,42078
0,56,1,1,1,9.8,0,36628,36650,46195
0,37,1,0,1,11.8,0,55934,57852,43022
1,62,0,0,0,11.0,0,50370,51202,42334
0,27,0,1,1,7.0,0,47755,46665,37517
1,58,0,0,0,13.0,0,55005,54994,47683
1,60,1,0,0,6.8,0,31139,32881,41909
1,64,1,0,1,10.8,0,27549,28861,45142
0,32,0,1,1,10.0,0,39711,39697,46220
0,47,1,0,0,9.8,0,46020,46251,35604
1,29,0,1,1,9.0,0,29090,28246,35838
0,53,0,0,0,7.0,0,31990,32725,45943
1,43,1,0,1,6.8,0,34122,32071,38105
0,23,0,1,0,13.0,0,44628,44336,50766
1,63,1,0,1,9.8,0,24944,24238,42651
0,50,0,0,1,7.0,0,28970,28289,36399
1,22,0,1,1,11.0,0,22764,22443,44098
1,62,1,0,0,9.8,0,44705,43479,37670
0,33,1,1,1,7.8,0,40295,40582,43419
0,63,1,0,0,6.8,0,32100,32763,44180
1,51,0,0,0,11.0,0,44776,45491,42383
1,30,1,0,1,9.8,1,22943,23003,44826
1,24,0,0,0,8.0,0,53572,53087,39311
0,29,0,0,1,8.0,0,36461,36738,42712
1,28,1,0,1,12.8,0,35572,35494,47230
1,44,1,1,0,12.8,0,45495,45980,52257
1,25,0,0,1,11.0,0,58970,57058,39409
0,52,0,1,0,12.0,0,56526,56789,45245
0,52,1,0,0,12.8,0,50397,51467,44590
1,37,0,0,1,10.0,0,36622,35766,49071
1,58,0,1,0,11.0,0,55709,55405,53231
0,61,0,0,1,10.0,0,29552,28469,42507
1,31,0,0,1,11.0,0,30951,30788,38779
0,34,0,0,1,10.0,0,37053,39271,45803
1,29,0,0,1,9.0,1,49614,48455,42660
1,52,0,0,0,13.0,0,36191,36255,51389
1,45,1,0,0,6.8,0,48312,48046,39323
1,54,0,0,1,13.0,0,47454,46158,45241
1,43,0,1,1,13.0,0,31551,32177,45706
1,18,0,0,1,10.0,0,35102,34383,34644
0,31,0,0,1,10.0,0,44501,45207,40757
1,61,0,1,0,12.0,0,36672,36142,46708
1,54,1,0,1,11.8,0,46465,47449,38829
0,54,0,0,1,11.0,0,39327,38571,34442
1,26,1,0,0,11.8,1,42450,42706,42098
1,49,0,0,1,10.0,0,23321,23366,49622
0,39,1,0,0,10.8,1,22102,21668,38556
0,47,0,0,0,8.0,0,39310,39736,43657
1,18,1,1,1,11.8,0,43421,42758,43340
1,39,0,0,1,10.0,0,45781,45715,45213
1,51,0,0,1,10.0,0,59720,58293,42161
1,31,0,0,1,13.0,0,59345,59688,42817
1,60,0,0,0,11.0,0,26455,23944,44448
1,50,0,1,1,12.0,0,28281,28702,49456
0,24,0,0,1,12.0,0,39088,38215,39048
1,25,0,1,1,7.0,0,22698,22314,45595
1,22,1,0,1,7.8,0,48580,48192,41501
0,63,0,0,0,13.0,0,56866,56580,44756
0,18,0,1,1,7.0,0,48938,47872,37881
1,64,0,0,0,12.0,0,57419,59930,38437
1,51,0,0,0,8.0,0,56279,54682,41566
0,43,1,1,0,11.8,0,59556,62249,32788
0,40,0,1,0,9.0,0,50815,49641,41089
0,22,1,0,1,7.8,0,41642,42283,38200
0,59,0,0,0,12.0,0,21978,23976,50983
1,48,0,0,0,11.0,0,53051,52814,45644
0,24,0,1,1,9.0,0,42489,41957,37252
0,21,1,1,1,6.8,0,31952,31867,32705
0,38,1,0,1,12.8,0,33107,33849,40196
0,61,0,0,1,12.0,0,37967,37672,47023
0,64,0,1,0,11.0,0,20986,21476,47325
0,27,1,0,1,9.8,0,26970,27483,46897
0,42,1,0,1,12.8,0,34437,34106,44476
1,45,1,0,0,7.8,0,40095,40241,36560
0,44,0,0,1,8.0,0,42031,42649,33422
1,42,1,1,1,10.8,0,50645,51169,39927
1,61,1,1,0,7.8,0,59222,59598,50306
0,45,0,1,1,9.0,0,27116,26398,38211
0,24,0,0,1,13.0,0,25051,25637,49465
1,54,1,0,1,7.8,0,23595,23873,41629
1,23,0,1,1,11.0,0,41031,41505,40136
0,56,0,0,0,12.0,0,45653,45721,43860
0,44,1,1,0,12.8,0,28143,26864,50752
1,64,0,0,0,9.0,0,55361,55659,46715
1,46,0,1,1,12.0,0,38270,39496,40740
1,36,1,1,1,12.8,0,32854,33097,42749
0,25,0,1,0,10.0,0,43445,42872,46547
1,32,0,0,0,7.0,0,44979,47173,38752
0,20,0,0,1,10.0,0,45812,45677,48100
0,25,0,0,1,11.0,0,31966,34434,44470
1,55,0,0,0,8.0,0,20528,19659,43163
0,51,0,0,1,9.0,0,59744,59834,42934
0,36,0,1,0,11.0,0,42706,43296,42363
0,49,0,0,0,8.0,0,58406,61588,36306
1,47,1,0,1,8.8,0,44287,42480,46949
1,60,0,1,0,11.0,0,59633,59533,50500
0,47,0,0,0,8.0,1,46257,46731,37074
1,23,0,1,1,9.0,1,41375,39418,42899
1,28,0,1,1,7.0,0,27377,28685,38114
1,50,0,0,0,12.0,0,55495,56266,46768
1,64,1,0,0,11.8,0,26695,24602,51199
1,23,0,0,1,12.0,1,38047,37652,42846
0,22,1,0,1,7.8,0,25930,25082,43613
0,42,1,0,0,12.8,0,37044,39680,43032
1,42,0,0,0,9.0,1,49999,51514,43099
1,40,0,0,1,13.0,0,52701,51161,49637
0,49,0,0,0,12.0,0,32506,32657,39285
1,39,0,0,1,11.0,0,41437,42412,42556
1,59,1,0,0,10.8,0,47164,46624,48056
0,44,0,0,0,7.0,0,25650,23855,35025
0,53,0,0,1,12.0,1,37440,35823,44134
1,53,1,1,0,10.8,0,54523,53022,47859
1,41,0,0,1,7.0,0,45532,44437,45792
1,50,1,0,1,10.8,0,55185,54364,45463
0,38,1,0,1,8.8,0,21574,21757,38289
0,48,0,0,0,10.0,0,59712,58797,42481
0,62,0,0,0,9.0,0,24450,24066,37882
1,25,1,0,1,12.8,0,20602,19859,43577
0,44,0,0,0,9.0,0,48743,48538,52806
0,52,0,1,0,8.0,0,54694,53673,35746
1,19,0,0,1,13.0,0,54320,56140,42051
1,19,1,0,1,7.8,0,35949,34683,37895
0,55,0,1,0,12.0,0,43510,44427,46237
0,47,1,0,1,12.8,0,48977,49097,40691
0,56,0,0,0,12.0,0,49937,50129,42159
1,39,0,0,1,10.0,0,26922,26980,41596
0,43,0,0,1,8.0,0,35678,35182,38593
0,37,0,1,1,13.0,0,49215,48288,43280
1,33,1,0,1,10.8,0,27869,29746,48338
1,51,0,1,0,7.0,0,49717,50422,48014
1,49,0,1,0,8.0,0,35145,34470,46921
0,37,1,0,1,6.8,0,47246,47505,38876
0,19,0,0,1,7.0,0,26878,26117,40374
0,46,0,1,1,13.0,0,39365,36749,39778
1,31,0,0,0,9.0,0,30061,29807,43164
1,54,1,1,0,11.8,0,27512,27836,40050
0,51,0,1,0,8.0,0,30208,30167,43231
0,57,1,0,0,9.8,0,50620,50175,46740
0,55,0,1,0,8.0,0,55203,55854,41091
1,59,0,0,0,11.0,0,58472,59385,45448
1,38,1,0,1,12.8,0,21608,20685,43892
1,49,0,0,1,10.0,0,54204,54773,41723
0,21,1,0,1,7.8,0,48059,48164,42879
0,20,0,1,1,9.0,0,30664,31252,43478
1,33,1,0,0,9.8,0,50638,50652,49575
0,25,1,1,1,10.8,0,36015,36276,37309
1,47,0,0,0,13.0,0,37021,35595,41415
0,19,0,0,0,8.0,0,58662,57722,24546
0,26,0,0,1,10.0,0,32832,32674,37039
0,32,0,0,1,7.0,0,39905,39208,37499
0,54,0,1,0,7.0,0,36554,38364,41764
1,43,0,0,1,12.0,0,53743,54188,46921
0,20,0,0,1,7.0,1,46767,48337,41352
1,32,0,1,1,7.0,1,41815,43844,40796
1,61,1,0,0,6.8,0,37694,37414,44983
1,28,0,0,1,8.0,0,23718,23816,36272
1,44,0,0,1,12.0,0,29737,29155,41187
1,41,0,0,0,8.0,0,55331,54076,42888
0,21,1,0,1,11.8,1,40061,38699,38191
1,40,0,0,1,11.0,0,40089,40164,40906
1,48,1,1,0,12.8,0,54700,55421,44852
0,42,0,0,1,12.0,0,46433,47573,36396
1,44,1,0,0,6.8,0,44582,47068,43487
0,35,0,0,1,7.0,0,41850,42717,45865
1,34,0,0,1,7.0,0,27530,27125,37581
1,51,0,1,0,11.0,0,56608,56964,45461
0,45,0,0,0,8.0,0,50255,49206,42439
1,42,0,0,0,8.0,0,56103,56925,48722
0,28,1,0,1,7.8,0,36788,36330,39447
1,47,1,0,0,10.8,0,52054,53252,51030
0,56,0,0,0,12.0,0,45452,45232,45342
1,63,0,0,0,11.0,0,52082,50844,46003
1,40,0,0,1,13.0,0,31428,32160,50278
1,33,1,0,1,9.8,0,38673,39795,39633
0,64,1,1,0,10.8,0,20054,20550,38758
1,25,1,1,1,9.8,1,30049,29407,49133
0,61,0,0,0,11.0,0,30065,30907,40456
0,38,0,0,1,9.0,0,40100,40043,43747
0,46,1,1,1,8.8,0,27118,28213,36801
0,51,0,1,0,11.0,0,55741,56392,34391
0,54,0,1,0,12.0,0,25368,26051,37789
0,49,0,0,1,13.0,0,33346,33110,50622
0,35,0,0,0,9.0,0,44840,45528,37147
0,64,1,1,0,12.8,0,47839,48605,39779
0,26,0,1,1,12.0,0,21083,23136,42360
1,50,1,0,0,6.8,0,38329,38674,44453
0,20,0,0,1,11.0,1,56373,55486,34482
0,50,0,0,0,9.0,0,44575,42762,43247
1,49,0,1,0,11.0,0,36019,35794,45303
0,57,0,0,0,11.0,0,49279,48832,41548
1,32,0,1,1,11.0,0,55421,54802,39867
1,56,1,0,0,11.8,0,22931,21608,47478
1,51,1,0,1,7.8,0,56155,56438,45082
0,32,1,1,1,7.8,0,58958,59167,40116
0,52,1,0,0,10.8,0,57016,58749,37588
1,18,1,0,1,7.8,1,59677,59819,38677
0,53,0,0,0,13.0,0,37823,36834,32890
1,46,0,1,1,11.0,0,38847,39565,49753
1,22,1,0,1,12.8,0,39094,40824,47015
0,38,0,0,1,12.0,0,23905,24421,45645
0,60,0,1,0,13.0,0,33688,34216,52266
0,62,0,0,0,10.0,0,34491,35336,43806
0,64,1,0,0,7.8,0,38848,39030,39991
0,27,0,0,1,12.0,0,27160,27589,41476
1,19,0,1,1,13.0,0,49068,49237,46518
0,55,1,0,0,6.8,0,41796,42813,42830
0,53,0,0,1,12.0,0,31167,29977,43866
1,54,1,0,0,8.8,0,43284,43776,46848
1,45,0,0,1,7.0,0,30062,30570,50252
1,36,1,1,1,6.8,1,23477,22862,45137
0,25,0,0,1,9.0,0,52855,54988,39859
0,49,1,0,1,7.8,0,56360,55980,42299
0,41,0,0,1,13.0,0,31074,32345,48142
0,20,0,0,1,10.0,0,26848,26870,39841
1,28,1,0,1,9.8,0,41704,40640,34800
0,22,0,1,0,13.0,0,38030,37526,41517
0,31,0,0,1,7.0,0,43331,43830,39148
0,23,1,0,1,10.8,1,35566,33949,38841
0,19,1,1,1,7.8,0,22443,21859,41774
0,44,0,0,1,10.0,0,27599,27302,37798
0,50,0,1,0,7.0,0,58609,59931,43212
1,24,0,0,1,7.0,1,22412,21371,40430
0,56,1,0,0,9.8,0,51585,50889,50767
0,39,0,0,1,13.0,0,39331,38356,43360
0,41,0,1,0,7.0,0,57098,55957,34469
0,62,0,0,1,11.0,0,26900,26332,46611
0,41,0,0,0,13.0,1,57258,57748,39109
1,38,1,1,1,8.8,0,28902,28944,50524
1,26,0,0,1,8.0,0,34282,33487,41656
0,28,0,0,1,13.0,0,42610,43123,31660
0,43,1,0,1,8.8,0,32430,32633,35790
0,33,0,0,1,7.0,0,25370,25730,36026
0,44,0,0,1,9.0,0,22194,22804,43374
0,44,1,0,0,11.8,1,58398,58644,38103
1,45,0,0,0,7.0,0,52969,53625,42191
1,63,0,0,0,13.0,0,44543,44497,49900
0,36,1,1,1,8.8,0,34112,33309,41189
0,59,0,0,0,13.0,0,41590,41438,39746
0,42,0,0,1,7.0,0,30880,31689,38152
0,64,0,1,0,8.0,0,42889,42417,33256
0,42,0,0,1,10.0,0,45618,44569,43429
0,32,0,1,1,13.0,0,44711,43746,37016
1,52,0,0,0,13.0,0,47536,46722,40904
0,57,1,0,0,10.8,0,56502,56084,43111
0,30,0,0,1,11.0,0,58822,58029,45483
0,44,0,0,0,7.0,0,42530,44105,38116
0,47,0,1,1,13.0,0,27241,27882,40899
1,51,1,0,1,6.8,0,28210,25769,41395
1,22,1,0,0,7.8,0,41693,42702,42024
0,23,1,0,1,12.8,0,43609,44464,41706
0,54,0,0,1,12.0,0,34596,35001,44177
0,18,0,0,0,7.0,1,57428,56045,27579
0,31,1,0,1,6.8,1,22396,23227,43765
0,35,0,1,1,12.0,0,47932,47076,39725
0,45,0,0,0,7.0,0,33145,30845,33342
0,32,0,0,1,13.0,0,58368,59238,38870
1,59,1,1,1,12.8,0,29577,30223,44954
0,39,0,1,0,10.0,0,21209,22818,34834
0,61,1,0,1,6.8,0,30640,30784,47103
0,18,0,0,1,12.0,0,53780,52828,39746
1,34,0,1,1,9.0,0,59101,60224,43850
1,46,0,0,1,12.0,1,22540,23805,43821
0,31,1,0,1,12.8,0,31092,30035,36048
1,41,1,0,0,11.8,0,23285,22391,44791
1,29,0,0,1,11.0,0,27402,26189,41858
1,59,0,0,0,13.0,0,40845,38974,44028
0,62,0,0,1,8.0,0,31790,31235,40195
0,49,0,1,0,12.0,0,20885,19567,40204
1,61,0,0,0,12.0,0,42284,41743,46733
0,40,0,1,0,12.0,0,45460,45457,41873
0,58,1,1,1,9.8,0,45379,45587,35254
1,22,1,0,1,9.8,0,33586,33359,40276
